date,RefSt,Sensor_MLR_O3,Sensor_SVR_O3
24/09/2017 16:00,124.0,109.74,115.79
24/09/2017 17:00,107.0,98.09,105.51
24/09/2017 18:00,78.0,84.88,90.51
24/09/2017 19:00,69.0,70.54,67.26
24/09/2017 20:00,41.0,66.27,60.08
24/09/2017 21:00,31.0,45.48,37.19
24/09/2017 22:00,22.0,40.97,33.92
24/09/2017 23:00,24.0,39.53,33.05
25/09/2017 00:00,26.0,39.5,34.17
25/09/2017 01:00,21.0,36.22,30.65
25/09/2017 02:00,9.0,32.95,27.14
25/09/2017 03:00,5.0,25.76,19.34
25/09/2017 04:00,21.0,25.38,18.92
25/09/2017 05:00,16.0,31.64,25.07
25/09/2017 06:00,11.0,31.48,23.44
25/09/2017 07:00,15.0,37.64,25.71
25/09/2017 08:00,17.0,45.45,29.03
25/09/2017 09:00,28.0,69.52,52.58
25/09/2017 10:00,70.0,81.59,72.92
25/09/2017 11:00,85.0,90.17,92.05
25/09/2017 12:00,106.0,97.55,105.67
25/09/2017 13:00,106.0,104.48,108.63
25/09/2017 14:00,109.0,106.1,105.65
25/09/2017 15:00,109.0,105.22,109.99
25/09/2017 16:00,90.0,97.47,107.25
25/09/2017 17:00,93.0,81.87,97.91
25/09/2017 18:00,78.0,70.89,80.55
25/09/2017 19:00,83.0,66.74,76.45
25/09/2017 20:00,83.0,73.1,85.32
25/09/2017 21:00,70.0,70.96,82.3
25/09/2017 22:00,59.0,63.64,72.44
25/09/2017 23:00,55.0,56.67,61.71
26/09/2017 00:00,55.0,52.86,59.82
26/09/2017 01:00,27.0,41.2,44.33
26/09/2017 02:00,28.0,29.54,28.84
26/09/2017 03:00,27.0,28.99,28.18
26/09/2017 04:00,36.0,28.69,27.64
26/09/2017 05:00,21.0,24.65,21.03
26/09/2017 06:00,18.0,24.91,21.4
26/09/2017 07:00,24.0,23.2,19.08
26/09/2017 08:00,21.0,30.88,24.04
26/09/2017 09:00,33.0,41.29,26.18
26/09/2017 10:00,62.0,65.74,57.08
26/09/2017 11:00,90.0,93.59,95.8
26/09/2017 12:00,92.0,109.13,114.43
26/09/2017 13:00,94.0,117.82,119.74
26/09/2017 14:00,87.0,99.48,105.42
26/09/2017 15:00,92.0,95.45,102.35
26/09/2017 16:00,96.0,87.39,100.95
26/09/2017 17:00,92.0,85.61,99.16
26/09/2017 18:00,85.0,77.92,84.01
26/09/2017 19:00,79.0,74.67,76.93
26/09/2017 20:00,72.0,70.1,68.46
26/09/2017 21:00,68.0,66.83,62.95
26/09/2017 22:00,43.0,58.35,50.99
26/09/2017 23:00,44.0,52.55,49.24
27/09/2017 00:00,41.0,51.6,50.51
27/09/2017 01:00,43.0,47.66,46.63
27/09/2017 02:00,21.0,43.72,42.75
27/09/2017 03:00,23.0,34.43,28.28
27/09/2017 04:00,15.0,32.67,28.44
27/09/2017 05:00,25.0,25.04,21.59
27/09/2017 06:00,18.0,28.59,27.46
27/09/2017 07:00,33.0,38.32,26.68
27/09/2017 08:00,54.0,85.23,82.64
27/09/2017 09:00,68.0,71.14,75.89
27/09/2017 10:00,72.0,88.81,92.91
27/09/2017 11:00,77.0,96.53,99.36
27/09/2017 12:00,84.0,93.69,99.43
27/09/2017 13:00,85.0,103.34,109.59
27/09/2017 14:00,81.0,102.37,108.26
27/09/2017 15:00,92.0,101.25,103.28
27/09/2017 16:00,89.0,93.45,102.02
27/09/2017 17:00,78.0,76.71,87.69
27/09/2017 18:00,71.0,72.45,75.02
27/09/2017 19:00,59.0,62.15,58.11
27/09/2017 20:00,36.0,53.93,48.86
27/09/2017 21:00,27.0,38.16,35.01
27/09/2017 22:00,15.0,35.75,32.29
27/09/2017 23:00,38.0,33.68,27.75
28/09/2017 00:00,22.0,40.66,36.15
28/09/2017 01:00,16.0,34.73,29.67
28/09/2017 02:00,17.0,28.79,23.18
28/09/2017 03:00,15.0,26.69,23.35
28/09/2017 04:00,14.0,24.68,21.07
28/09/2017 05:00,13.0,24.87,21.35
28/09/2017 06:00,9.0,23.7,19.94
28/09/2017 07:00,15.0,34.29,23.93
28/09/2017 08:00,13.0,50.24,30.52
28/09/2017 09:00,38.0,62.71,44.83
28/09/2017 10:00,74.0,100.78,101.84
28/09/2017 11:00,89.0,107.29,112.92
28/09/2017 12:00,94.0,115.77,116.77
28/09/2017 13:00,102.0,117.12,121.95
28/09/2017 14:00,111.0,108.94,114.46
28/09/2017 15:00,107.0,111.66,114.7
28/09/2017 16:00,105.0,99.83,104.98
28/09/2017 17:00,90.0,88.55,101.73
28/09/2017 18:00,77.0,75.56,80.37
28/09/2017 19:00,66.0,71.41,72.07
28/09/2017 20:00,47.0,59.64,56.26
28/09/2017 21:00,45.0,49.41,45.4
28/09/2017 22:00,44.0,52.65,46.62
28/09/2017 23:00,23.0,44.02,40.09
29/09/2017 00:00,14.0,30.33,26.19
29/09/2017 01:00,16.0,32.51,26.59
29/09/2017 02:00,28.0,34.68,27.0
29/09/2017 03:00,22.0,43.07,34.56
29/09/2017 04:00,24.0,41.74,32.26
29/09/2017 05:00,16.0,42.14,31.31
29/09/2017 06:00,12.0,28.58,20.36
29/09/2017 07:00,20.0,38.83,23.37
29/09/2017 08:00,57.0,68.39,55.66
29/09/2017 09:00,75.0,95.43,96.23
29/09/2017 10:00,89.0,109.56,112.55
29/09/2017 11:00,101.0,117.18,120.69
29/09/2017 12:00,109.0,121.65,125.12
29/09/2017 13:00,111.0,122.78,128.39
29/09/2017 14:00,128.0,124.05,130.02
29/09/2017 15:00,106.0,116.52,121.7
29/09/2017 16:00,99.0,96.39,101.44
29/09/2017 17:00,82.0,79.78,91.27
29/09/2017 18:00,71.0,67.94,70.04
29/09/2017 19:00,63.0,63.51,59.53
29/09/2017 20:00,45.0,55.12,50.7
29/09/2017 21:00,27.0,45.59,41.91
29/09/2017 22:00,18.0,36.7,29.45
29/09/2017 23:00,18.0,35.14,24.33
30/09/2017 00:00,14.0,31.59,23.24
30/09/2017 01:00,11.0,29.48,22.0
30/09/2017 02:00,8.0,27.36,20.75
30/09/2017 03:00,29.0,35.18,24.85
30/09/2017 04:00,20.0,33.86,26.95
30/09/2017 05:00,22.0,31.99,24.2
30/09/2017 06:00,17.0,31.24,23.09
30/09/2017 07:00,21.0,34.33,23.59
30/09/2017 08:00,18.0,39.33,27.91
30/09/2017 09:00,20.0,42.32,27.09
30/09/2017 10:00,23.0,41.03,25.79
30/09/2017 11:00,50.0,71.92,57.06
30/09/2017 12:00,87.0,78.32,73.4
30/09/2017 13:00,90.0,79.37,86.82
30/09/2017 15:00,52.0,68.73,77.09
30/09/2017 16:00,53.0,57.24,57.99
30/09/2017 17:00,32.0,47.96,46.22
30/09/2017 18:00,26.0,36.62,30.81
30/09/2017 19:00,19.0,33.79,26.8
30/09/2017 20:00,19.0,28.44,20.92
30/09/2017 21:00,29.0,24.11,20.02
30/09/2017 22:00,21.0,36.77,32.66
30/09/2017 23:00,15.0,32.86,25.59
01/10/2017 00:00,7.0,29.21,20.47
01/10/2017 01:00,13.0,29.91,21.08
01/10/2017 02:00,19.0,30.61,21.68
01/10/2017 03:00,17.0,29.51,20.42
01/10/2017 04:00,12.0,29.54,20.85
01/10/2017 05:00,8.0,29.52,20.82
01/10/2017 06:00,12.0,29.67,21.01
01/10/2017 07:00,22.0,36.3,24.3
01/10/2017 08:00,23.0,40.95,26.55
01/10/2017 09:00,18.0,36.19,22.72
01/10/2017 10:00,71.0,51.43,50.22
01/10/2017 11:00,73.0,78.35,87.96
01/10/2017 12:00,66.0,72.06,82.46
01/10/2017 13:00,67.0,83.95,87.57
01/10/2017 14:00,69.0,78.41,86.32
01/10/2017 15:00,66.0,71.59,79.75
01/10/2017 16:00,64.0,67.21,68.59
01/10/2017 17:00,59.0,62.58,60.67
01/10/2017 18:00,51.0,56.19,51.01
01/10/2017 19:00,36.0,51.69,45.58
01/10/2017 20:00,31.0,37.84,31.39
01/10/2017 21:00,34.0,36.41,29.12
01/10/2017 22:00,15.0,33.35,25.05
01/10/2017 23:00,13.0,32.1,24.01
02/10/2017 00:00,15.0,27.84,21.89
02/10/2017 01:00,10.0,28.95,21.69
02/10/2017 02:00,11.0,30.07,21.49
02/10/2017 03:00,11.0,34.03,23.11
02/10/2017 04:00,14.0,31.78,19.88
02/10/2017 05:00,13.0,33.42,21.69
02/10/2017 06:00,13.0,32.64,20.8
02/10/2017 07:00,15.0,34.55,21.22
02/10/2017 08:00,6.0,35.99,19.88
02/10/2017 09:00,33.0,47.48,35.88
02/10/2017 10:00,35.0,58.7,45.24
02/10/2017 11:00,55.0,82.65,77.98
02/10/2017 12:00,65.0,89.85,89.2
02/10/2017 13:00,69.0,73.7,73.11
02/10/2017 14:00,61.0,83.24,86.29
02/10/2017 15:00,53.0,66.87,69.85
02/10/2017 16:00,56.0,65.71,66.23
02/10/2017 17:00,51.0,56.31,55.85
02/10/2017 18:00,42.0,51.56,46.94
02/10/2017 19:00,31.0,45.6,35.17
02/10/2017 20:00,28.0,43.82,30.96
02/10/2017 21:00,19.0,37.05,23.44
02/10/2017 22:00,19.0,36.91,22.72
02/10/2017 23:00,21.0,43.12,28.49
03/10/2017 00:00,28.0,42.78,28.12
03/10/2017 01:00,27.0,43.28,28.79
03/10/2017 02:00,24.0,43.77,29.46
03/10/2017 03:00,22.0,39.59,22.62
03/10/2017 04:00,24.0,43.47,28.91
03/10/2017 05:00,17.0,43.0,28.08
03/10/2017 06:00,11.0,39.85,23.05
03/10/2017 07:00,19.0,39.73,22.02
03/10/2017 08:00,47.0,54.55,42.16
03/10/2017 09:00,48.0,62.33,55.19
03/10/2017 10:00,53.0,74.83,71.44
03/10/2017 11:00,58.0,78.64,75.1
03/10/2017 12:00,64.0,78.38,80.05
03/10/2017 13:00,68.0,88.75,89.07
03/10/2017 14:00,79.0,94.16,93.86
03/10/2017 15:00,79.0,83.32,89.87
03/10/2017 16:00,69.0,82.8,85.77
03/10/2017 17:00,60.0,69.44,75.73
03/10/2017 18:00,57.0,64.43,73.93
03/10/2017 19:00,49.0,55.2,60.92
03/10/2017 20:00,39.0,54.18,58.09
03/10/2017 21:00,27.0,43.06,41.48
03/10/2017 22:00,18.0,35.26,29.41
03/10/2017 23:00,22.0,30.21,23.69
04/10/2017 00:00,21.0,30.43,22.38
04/10/2017 01:00,16.0,29.22,20.64
04/10/2017 02:00,11.0,28.01,18.89
04/10/2017 03:00,14.0,36.91,23.5
04/10/2017 04:00,8.0,27.84,18.26
04/10/2017 05:00,2.0,23.82,17.01
04/10/2017 06:00,3.0,24.27,17.68
04/10/2017 07:00,16.0,38.28,23.02
04/10/2017 08:00,14.0,46.74,29.26
04/10/2017 09:00,38.0,74.54,59.81
04/10/2017 10:00,57.0,59.06,56.37
04/10/2017 11:00,56.0,79.51,78.06
04/10/2017 12:00,56.0,86.26,83.79
04/10/2017 13:00,47.0,76.6,73.39
04/10/2017 14:00,60.0,81.08,76.39
04/10/2017 15:00,64.0,77.37,76.25
04/10/2017 16:00,65.0,72.8,76.34
04/10/2017 17:00,58.0,63.9,69.18
04/10/2017 18:00,52.0,57.74,56.8
04/10/2017 19:00,49.0,57.21,54.23
04/10/2017 20:00,43.0,53.95,49.76
04/10/2017 21:00,42.0,51.42,43.25
04/10/2017 22:00,35.0,51.52,42.08
04/10/2017 23:00,33.0,48.37,37.34
05/10/2017 00:00,18.0,45.92,30.43
05/10/2017 01:00,31.0,45.82,31.89
05/10/2017 02:00,37.0,45.73,33.35
05/10/2017 03:00,41.0,50.0,42.44
05/10/2017 04:00,34.0,46.57,38.62
05/10/2017 05:00,34.0,45.0,34.8
05/10/2017 06:00,21.0,40.04,30.62
05/10/2017 07:00,33.0,41.77,27.81
05/10/2017 08:00,54.0,82.96,78.19
